#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-09-11-09-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1773054567.557536	Cc4eLu321kc7BcHvEd	192.168.159.130	41160	151.101.193.91	443	tcp	-	170.548945	0	10053	RSTO	T	F	0	^hCadCfR	1	40	23	10977	-	6
1773054567.499730	CYoDRYJubY7SsnBL6	192.168.159.130	32978	34.49.51.44	443	tcp	-	170.615207	0	4211	SHR	T	F	0	^hCadCfA	1	40	21	5055	-	6
1773054546.759358	CiQ3jI2ArfxoBMQUWh	192.168.159.130	42480	151.101.209.91	443	tcp	-	191.355460	0	17168	RSTO	T	F	0	^hCadCfR	1	40	38	18692	-	6
1773054683.845975	CGUCzu1xF9s5rr1WDk	192.168.159.130	37014	172.236.180.15	123	udp	ntp	0.033562	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054546.759354	C1mkph1Vsjh9gWzaVk	192.168.159.130	36194	34.160.144.191	443	tcp	-	192.372009	0	31833	SHR	T	F	0	^hCadCfA	1	40	47	33717	-	6
1773054567.933437	Cb2xR3SJjk0spf3Mk	192.168.159.130	57712	34.160.90.233	443	tcp	-	171.199416	0	6033	SHR	T	F	0	^hCadCfA	1	40	24	6997	-	6
1773054567.932877	CFbytZYGKXvf6vH2d	192.168.159.130	46962	151.101.209.91	443	tcp	-	171.200403	0	5052	RSTO	T	F	0	^hCadCfR	1	40	21	5896	-	6
1773054568.007570	Cm1HHf3Z01vldwIWt	192.168.159.130	46970	151.101.209.91	443	tcp	-	178.644961	0	7492	RSTO	T	F	0	^hCadCfR	1	40	26	8536	-	6
1773054803.893595	CGWL94OZ6yu2aZche	192.168.159.130	37748	151.101.192.223	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773054804.891051	Cn4Qqh3K0zBbqv65kf	192.168.159.130	32808	167.82.56.223	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
