#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-03-09-11-08-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1773056069.410467	CUr1mg1D3b0sBjHKuf	192.168.159.130	53609	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013046	40.81.94.65	1773055310.782797	-1846616414.965202	1773056069.476346	1773056069.476365	0
1773056101.733103	CuoJ8h2lLwFkpYhct8	192.168.159.130	48522	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013077	40.81.94.65	1773055310.782797	1482326255.390216	1773056101.766106	1773056101.766241	0
1773056133.914085	Cp2iYf1f9wcRSq7u9c	192.168.159.130	57649	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013107	40.81.94.65	1773055310.782797	-1838611604.302245	1773056134.050544	1773056134.050581	0
1773056166.235947	CtdGFP2l7Qh9shWfFe	192.168.159.130	55630	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013153	40.81.94.65	1773055310.782797	-103326245.977444	1773056166.245321	1773056166.245353	0
1773056198.422816	C8tsfk1lz6S7jByO75	192.168.159.130	58897	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013184	40.81.94.65	1773055310.782797	1863108874.394718	1773056198.565895	1773056198.569395	0
1773056230.682184	CSemkjvpOmhmOdCO3	192.168.159.130	60228	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013214	40.81.94.65	1773055310.782797	-2.1713933875783825e+09	1773056230.725743	1773056230.725847	0
1773056262.966834	CKkRF98wa10Pi30Bh	192.168.159.130	54312	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013245	40.81.94.65	1773055310.782797	1917440016.954355	1773056263.022126	1773056263.022203	0
1773056295.252169	CTV0jx2yptA6fORBD8	192.168.159.130	34370	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013275	40.81.94.65	1773055310.782797	-438562847.852520	1773056295.370557	1773056295.370577	0
1773056327.421786	CqWW624IcQOtdPFJr6	192.168.159.130	56707	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013306	40.81.94.65	1773055310.782797	-1499899630.491583	1773056327.486131	1773056327.486151	0
1773056359.695240	CGZaj54YyA6ANaNAbh	192.168.159.130	49024	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012314	40.81.94.65	1773056346.957159	-952077560.297449	1773056359.765898	1773056359.766007	0
1773056391.978075	CD64LE4I6vY4Kll7Z6	192.168.159.130	41383	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012360	40.81.94.65	1773056346.957159	-610126582.670596	1773056391.945910	1773056391.945940	0
1773056456.236340	C3MfCG3vLszOQvRugd	192.168.159.130	41718	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012421	40.81.94.65	1773056346.957159	-1651014563.573858	1773056456.331544	1773056456.331580	0
